CodigoVariable,CodigoDuracion,UnidadMedida,CodigoSICAgente,CodigoPlanta,Version
GReal,PT1H,kWh,EPSG,CLMG,TXR
GReal,PT1H,kWh,EPSG,CLMG,TXR
GReal,PT1H,kWh,EPSG,CLMG,TXR
GReal,PT1H,kWh,EPSG,CLMG,TXR
GReal,PT1H,kWh,EPSG,CLMG,TXR
GReal,PT1H,kWh,EPSG,CLMG,TXR
GReal,PT1H,kWh,EPSG,CLMG,TXR
GReal,PT1H,kWh,EPSG,CLMG,TXR
GReal,PT1H,kWh,EPSG,CLMG,TXR
GReal,PT1H,kWh,EPSG,CLMG,TXR
GReal,PT1H,kWh,EPSG,CLMG,TXR
GReal,PT1H,kWh,EPSG,CLMG,TXR
GReal,PT1H,kWh,EPSG,CLMG,TXR
GReal,PT1H,kWh,EPSG,CLMG,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,NRCG,PTG1,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,TMFG,TFL4,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,HDTG,STG1,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GNYG,3J4T,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,GECG,2YB9,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,SLUG,3IZ6,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,ISGG,TR3G,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,UNGG,3JPM,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,TYPG,TYP2,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,ENDG,ZPA5,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,GALG,2SDR,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,EMEG,CCN1,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,TRPG,2YWY,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,GNYG,3J4D,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,NRCG,PPN1,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPMG,SNFR,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,EPSG,2S8G,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,CHVG,CHVR,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPSG,3ENA,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3KXQ,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
GReal,PT1H,kWh,EPMG,3QK6,TXR
